acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,tempo,valence,year,cluster
0.92,"['Bert Lahr', 'Judy Garland', 'Ray Bolger', 'Buddy Ebsen', 'Georgia Stark']",0.438,35933,0.274,0,0NJJkA0rQkzIL26zWlLp6f,0.0,0,0.6729999999999999,-13.897,0,12,1939-08-25,0.0527,126.755,0.397,1939,29
0.901,"['Dona Massin', 'Ray Bolger', 'Buddy Ebsen', 'Bert Lahr']",0.628,204467,0.153,0,3nJNhPtKQhbzwT73xLbGGP,1.36e-05,7,0.122,-24.156,1,12,1939-08-25,0.125,110.52,0.552,1939,4
0.994,['Lead Belly'],0.584,182462,0.165,0,4cK4ioEhtF5dt4gBdBrOfO,0.0886,4,0.119,-10.826,1,12,1939-04-19,0.0359,117.729,0.395,1939,4
0.994,['Lead Belly'],0.58,200620,0.303,0,2X99Cs7saEhDl5z0lFvNRi,0.4970000000000001,10,0.109,-13.865,1,13,1939-09-03,0.117,128.005,0.603,1939,21
0.945,['Umm Kulthum'],0.307,295760,0.506,0,4jFZQhbP8ZDm5eZMdYCPdp,6.09e-05,1,0.851,-10.854,1,22,1939-01-01,0.0551,114.7,0.451,1939,29
0.988,['Lead Belly'],0.601,165827,0.29600000000000004,0,5PQaM89a4nbYWnCttz5wKP,0.251,9,0.188,-13.219,1,13,1939-09-03,0.0527,128.02700000000002,0.713,1939,4
0.992,['Lead Belly'],0.621,187617,0.318,0,5UdvN14vnxzBQIRz1naPXa,0.0124,0,0.124,-9.316,1,14,1939-09-03,0.0409,128.444,0.693,1939,4
0.988,['Lead Belly'],0.606,194212,0.493,0,6T6KmYccger4fcSyH8uTsI,0.3670000000000001,7,0.289,-8.792,1,14,1939-09-03,0.0368,121.687,0.7859999999999999,1939,4
0.995,['Lead Belly'],0.56,183345,0.133,0,5JXbXc3Q4zWTTuix8zC6Ep,0.0284,4,0.102,-15.47,1,13,1939-09-03,0.061,150.67,0.902,1939,0
0.99,['Lead Belly'],0.755,176843,0.458,0,6IoeFSdgf27qRIYNas8Hki,0.000828,4,0.21,-9.874,1,12,1939-04-19,0.0524,105.685,0.96,1939,4
0.981,['Lead Belly'],0.542,71796,0.201,0,2HJkdM9HxJvAp1pgMcKBbg,0.409,4,0.105,-13.864,1,12,1939-09-03,0.077,183.158,0.855,1939,0
0.942,"['Benny Goodman Sextet', 'Benny Goodman']",0.711,194573,0.312,0,41D0sL0VoJJky2yMsabLZL,0.6759999999999999,8,0.0992,-15.376,1,12,1939,0.0359,163.134,0.813,1939,21
0.993,['Lead Belly'],0.674,78669,0.115,0,4U7rSaXJCXh2x936VsN1Dz,0.363,3,0.108,-16.381,1,12,1939-09-03,0.267,114.526,0.504,1939,4
0.943,['Lead Belly'],0.5720000000000001,48640,0.199,0,65IKj4p53ZwHpmUzGy35bD,0.0,9,0.193,-14.951,1,11,1939-09-03,0.0695,200.486,0.963,1939,0
0.841,['Jimmy Lunceford and His Orchestra'],0.68,169800,0.654,0,75bPNodgPnvR7lDTdfGXVf,0.894,0,0.221,-10.284,0,10,1939,0.0828,120.022,0.635,1939,16
0.991,['Lead Belly'],0.696,84799,0.307,0,1JP7LmisWLpIOIgaD0LWVO,0.132,6,0.108,-9.367,0,11,1939-09-03,0.163,99.579,0.7170000000000001,1939,7
0.938,['Benny Goodman'],0.515,204400,0.334,0,1khi4ERGFVDFOtwcZgroGT,0.00707,5,0.233,-11.604,0,11,1939,0.0563,165.636,0.536,1939,7
0.979,"['Benny Goodman Sextet', 'Benny Goodman', 'Charlie Christian']",0.609,204253,0.0304,0,27IATLiC5GuHEyhdSguDGc,0.133,3,0.162,-17.401,1,7,1939,0.0374,98.888,0.477,1939,4
0.959,"['Harry James', 'Betty Grable']",0.292,178280,0.187,0,2rtPB4gUKbCqWw4hpKAOvV,1.6800000000000002e-05,5,0.14400000000000002,-12.273,1,7,1939,0.0311,89.87299999999998,0.18,1939,26
0.973,['Lead Belly'],0.691,41146,0.198,0,3kQHzYGtYsedssj4ryMCuy,0.00256,9,0.0969,-8.312000000000001,1,10,1939-09-03,0.0706,103.373,0.967,1939,4
0.966,['Mohammed Rafi'],0.327,290840,0.35600000000000004,0,4uIrFv4ME1VyMKrPR6H4Kt,1.4e-06,5,0.0893,-11.731,0,13,1939-12-16,0.0301,82.97399999999998,0.518,1939,7
0.922,['Lead Belly'],0.617,125883,0.299,0,54fpOWVcp1XPrjM7R1cmeX,3.48e-05,9,0.111,-11.429,1,11,1939-09-03,0.0438,143.077,0.901,1939,4
0.923,['Jimmie Lunceford'],0.7759999999999999,146693,0.182,0,5csEKJ3Es4NDWyAITEGFIg,9.09e-06,1,0.242,-15.359000000000002,1,15,1939,0.15,147.90200000000004,0.688,1939,4
0.995,['Sonny Boy Williamson I'],0.614,184575,0.149,0,5nYsVcKpUeuQ5RD23e69yU,0.159,4,0.106,-14.785,0,13,1939,0.0733,69.449,0.68,1939,7
0.975,['Lew Stone'],0.446,195413,0.0642,0,6TbedSFH0WpGX9D0IgZztf,0.0,0,0.0878,-17.512999999999998,1,16,1939,0.0445,123.429,0.281,1939,13
0.973,['Benny Goodman'],0.504,151893,0.424,0,1Npud1W6vpFf9Uk3xWxdDp,0.8290000000000001,5,0.18,-11.421,0,11,1939,0.0531,203.04,0.883,1939,16
0.994,['Sonny Boy Williamson I'],0.5760000000000001,161681,0.0551,0,3gJ8MUH6MYaX6pDPfPfCqn,0.000161,0,0.245,-20.829,1,9,1939,0.0705,79.398,0.737,1939,13
0.986,"['Harry James', 'Frank Sinatra']",0.424,187427,0.0467,0,5yKWjrUvxhbjrvFY9xn8DK,0.118,5,0.46,-18.176,1,6,1939,0.0405,112.791,0.212,1939,26
0.8240000000000001,['Benny Goodman'],0.6509999999999999,565533,0.343,0,6IsyKAfcH79ND0W7d8r2y6,0.804,10,0.8809999999999999,-16.812,1,10,1939,0.111,112.366,0.5379999999999999,1939,29
0.879,['Aztec Camera'],0.168,280067,0.0668,0,78OYt83l6R7jkh3CawbfsG,0.000106,2,0.0705,-19.519,1,7,1939,0.0345,170.68599999999995,0.0669,1939,13
0.995,['Lead Belly'],0.5760000000000001,202757,0.0846,0,7fwqclcfemNJRsSHRGDufv,0.0047,9,0.121,-14.642,1,8,1939-04-19,0.0707,138.56799999999998,0.607,1939,4
0.954,['Jimmie Lunceford'],0.4920000000000001,175027,0.245,0,7kK2GqB9SRw6PxuMHjOAU0,0.295,7,0.155,-10.38,1,7,1939,0.0412,128.888,0.426,1939,4
0.708,['Benny Goodman'],0.5670000000000001,367333,0.455,0,0Z4g1WjfgaeBjfoHmrjcDV,0.0008539999999999999,7,0.684,-15.792,1,7,1939,0.0682,127.861,0.544,1939,29
0.8909999999999999,['Benny Goodman'],0.48,256333,0.417,0,1SD69ZWm7bnrGzH2r9Igps,0.941,10,0.813,-12.587,1,8,1939,0.0712,167.332,0.429,1939,29
0.994,['Lead Belly'],0.5720000000000001,188918,0.142,0,29sCFQmbTYnAvhHIohSupV,0.0177,4,0.103,-15.81,1,6,1939-04-19,0.0457,124.226,0.958,1939,4
0.992,['Lead Belly'],0.684,185527,0.0696,0,2CCvdRpvTh0XuyuzoegGgW,1.27e-05,8,0.16399999999999998,-16.798,1,5,1939-04-19,0.381,96.414,0.226,1939,4
0.763,['Benny Goodman'],0.534,282773,0.468,0,30UGymI0dg6AKEgij6xRhn,0.174,10,0.29600000000000004,-9.973,0,7,1939,0.0985,148.136,0.435,1939,7
0.993,['Lead Belly'],0.578,202896,0.292,0,4SsgxC5NqIdWRITo1LLIgj,0.205,10,0.106,-14.567,1,6,1939-04-19,0.111,127.525,0.568,1939,4
0.932,['Jimmie Lunceford'],0.447,152760,0.448,0,4tfuvCbDtXiVPxekf4dzVG,0.779,0,0.361,-10.933,1,6,1939,0.0567,206.672,0.878,1939,0
0.99,['Harry James'],0.528,149493,0.501,0,676EgoYzsraev20cq1wqko,0.913,5,0.9,-11.188,1,4,1939,0.16699999999999998,102.721,0.88,1939,29
0.8420000000000001,"['Benny Goodman', 'Benny Goodman Sextet']",0.672,236067,0.348,0,6UJmxsefVosfeykKP1qpZ6,0.7609999999999999,8,0.7040000000000001,-15.792,1,9,1939,0.0514,122.475,0.741,1939,29
0.872,"['Judy Garland', 'Ray Bolger', 'Buddy Ebsen']",0.607,25600,0.35600000000000004,0,74LnuoSM8OijVFoLanvWj1,1.03e-05,8,0.733,-18.932,1,6,1939-08-25,0.0567,137.468,0.96,1939,29
0.951,['Jimmie Lunceford'],0.438,171893,0.463,0,03lShgXuEY8U4Xs2gZ3ABr,0.919,10,0.528,-9.909,1,5,1939,0.047,201.62,0.6459999999999999,1939,21
0.965,"['Lead Belly', 'Sonny Terry']",0.431,130589,0.466,0,08b9JxcYCzmJhMf6KJg5jD,0.924,5,0.14400000000000002,-9.64,1,4,1939-04-19,0.0351,125.724,0.6829999999999999,1939,21
0.779,['Glenn Miller'],0.4,277333,0.828,0,0PD68p6t9dM0RQdxftnLqU,0.698,0,0.349,-9.368,0,8,1939,0.17600000000000002,182.071,0.227,1939,16
0.972,"['Dick Haymes', 'Harry James']",0.61,160680,0.156,0,0kr39WMTipDd1xMSTGcwth,0.00266,10,0.0887,-14.140999999999998,1,3,1939,0.0348,122.234,0.512,1939,4
0.868,"['Pablo de Sarasate', 'Michael Rabin', 'Donald Voorhees', 'Columbia Symphony Orchestra']",0.221,511573,0.298,0,0rEtRNRgKxci27Rm8fGfB3,0.279,7,0.161,-14.093,0,6,1939,0.0419,83.34899999999998,0.113,1939,9
0.994,['Lead Belly'],0.599,257416,0.114,0,0u3ezr9blFdT8HviGzdYB7,0.0133,7,0.0771,-12.12,1,4,1939-04-19,0.0746,123.789,0.787,1939,4
0.8079999999999999,['Glenn Miller'],0.21,214467,0.34700000000000003,0,14v0VoMCqm77CDCFSTWDKq,0.000279,9,0.278,-10.563,0,8,1939,0.0296,86.67,0.35100000000000003,1939,26
0.969,"['Billie Holiday', 'Benny Carter & His All Star Orchestra']",0.632,172800,0.18,0,1CmMb9eaVx0Feepcnjv6KW,0.000928,9,0.386,-12.078,0,3,1939,0.0391,111.798,0.505,1939,7
0.989,['Lead Belly'],0.6890000000000001,85403,0.293,0,1NpQSRuvDjq1gfYw10Yp46,0.0892,4,0.16399999999999998,-9.925,1,4,1939-04-19,0.192,97.725,0.6779999999999999,1939,4
0.855,['Karliene'],0.401,333530,0.0325,0,1ONkUBQheufmmd5Q21ooKA,0.0,8,0.108,-19.801,1,5,1939,0.0368,84.69200000000002,0.16699999999999998,1939,26
0.98,['Sonny Boy Williamson I'],0.662,168182,0.189,0,1SaFwYPnkz9dwAHExCWScq,6.47e-06,0,0.0592,-13.515999999999998,1,6,1939,0.105,101.553,0.857,1939,4
0.99,['Lead Belly'],0.639,196766,0.627,0,1UUZn5osl9dz1S7vl9aVwz,0.8590000000000001,9,0.14,-8.943999999999997,1,4,1939-04-19,0.0329,120.233,0.963,1939,21
0.68,['Max Steiner'],0.17,246773,0.43,0,6kucJsz2GR6oN8glzqGdTh,0.8540000000000001,5,0.459,-8.326,1,32,1940-01-17,0.0357,121.8,0.171,1940,22
0.727,"['Benny Goodman Sextet', 'Benny Goodman', 'Charlie Christian']",0.703,165800,0.72,0,5SikmTT1Bf2M1NetWLeDyi,0.016,1,0.185,-6.975,1,27,1940,0.0292,115.688,0.823,1940,3
0.983,"['Billie Holiday', 'Eddie Heywood']",0.5429999999999999,175893,0.182,0,3LKwoKXJBpWBSKID58IgYw,0.000171,5,0.258,-14.45,0,21,1940,0.0537,142.312,0.597,1940,7
0.871,['Count Basie'],0.513,187400,0.333,0,1GoA6bkY0rZsc7aAHGlfl5,0.0892,2,0.297,-14.557,0,25,1940,0.101,198.665,0.8759999999999999,1940,0
0.885,['Charlie Chaplin'],0.721,222867,0.383,0,5HjcDXSfMbBmG4x04wELjK,0.0,2,0.503,-8.429,1,24,1940,0.659,124.404,0.629,1940,6
0.967,['Wilmoth Houdini'],0.705,153107,0.3,0,657JgYEGUo3gKjn2PCSVpw,0.0603,5,0.0568,-10.163,0,24,1940-01-01,0.297,89.988,0.964,1940,7
0.563,['Max Steiner'],0.172,80960,0.493,0,1mrS7yaUN6rEzYOlQ88Xrh,0.871,5,0.787,-9.217,1,18,1940-01-17,0.04,121.454,0.0399,1940,29
0.971,['Johnny Hodges & His Orchestra'],0.6509999999999999,217933,0.127,0,61HOxhLI26v49GePTFZ1pN,0.897,1,0.113,-17.038,1,21,1940,0.0486,89.117,0.529,1940,21
0.98,['Lead Belly'],0.529,182727,0.213,0,5AwhdJ3o82zm6OX6Xn5wxp,3.07e-06,5,0.133,-12.48,1,17,1940,0.0464,134.564,0.873,1940,4
0.923,['Max Steiner'],0.201,134627,0.281,0,2twuNa8EX4asJ2Zuvcav6l,0.884,7,0.14300000000000002,-13.433,1,18,1940-01-17,0.0329,89.323,0.265,1940,22
0.885,['Charlie Chaplin'],0.721,222867,0.383,0,3sGNjqsVvPslYzC9ngl64g,0.0,2,0.503,-8.429,1,19,1940,0.659,124.404,0.629,1940,6
0.984,['周璇'],0.528,175840,0.126,0,5DWrVWDRv9fr17dCKP1vXp,0.449,1,0.0903,-14.485,1,13,1940-02-01,0.0305,103.788,0.579,1940,13
0.821,['Max Steiner'],0.0739,368333,0.249,0,5GWH52NA3WN0AYdqJ99pSL,0.884,0,0.0722,-13.703,1,16,1940-01-17,0.0365,80.13600000000002,0.0393,1940,22
0.8190000000000001,"['Duke Ellington', 'Johnny Hodges']",0.615,198000,0.225,0,69wR5RzarK0rbsprMEcWzM,0.174,1,0.0803,-13.019,1,16,1940,0.0492,126.838,0.823,1940,4
0.965,['Wilmoth Houdini'],0.598,187573,0.368,0,1yKL15Ahp2TD4SN0n2Jfhf,0.0,2,0.0396,-14.767,1,19,1940-01-01,0.0902,165.804,0.965,1940,0
0.741,['Max Steiner'],0.2,378200,0.246,0,4yCxEr98g9ScktVMIdZhau,0.845,5,0.392,-14.09,1,16,1940-01-17,0.0401,102.21,0.153,1940,22
0.995,['周璇'],0.452,151000,0.255,0,6f763xSLGvuFw6zn2GDEVl,0.743,1,0.0339,-11.427,0,12,1940-02-01,0.0364,140.437,0.8079999999999999,1940,16
0.852,['Lord Invader'],0.782,152827,0.664,0,43Cnj2JHBHCPqY4ChQSKim,0.03,5,0.0783,-13.267,1,17,1940-01-01,0.0469,116.707,0.967,1940,4
0.929,['Max Steiner'],0.27,141000,0.295,0,0VkCKtqryeMnAdhy476KUy,0.625,5,0.35200000000000004,-13.545,1,15,1940-01-17,0.0385,79.471,0.318,1940,22
0.718,"['Benny Goodman Sextet', 'Benny Goodman', 'Charlie Christian']",0.7609999999999999,184800,0.313,0,79erTDJgCkUMQA0lA3hhUv,0.354,5,0.0752,-11.753,0,14,1940,0.0497,98.202,0.8740000000000001,1940,7
0.882,['Max Steiner'],0.26,343933,0.204,0,03VN7ujbyRk4pyIfqVWOqj,0.685,5,0.275,-15.894,1,13,1940-01-17,0.0346,128.531,0.207,1940,22
0.945,"['Billie Holiday', 'Teddy Wilson']",0.639,186893,0.131,0,2Tge1BptGqau3jOncdxBgC,1.14e-05,5,0.105,-12.66,1,14,1940,0.0489,144.65200000000004,0.418,1940,4
0.723,['Max Steiner'],0.8109999999999999,65067,0.448,0,2VsI33ZjR0UjL1HznDtm2q,0.985,2,0.0521,-12.139,1,13,1940-01-17,0.0533,119.793,0.986,1940,21
0.973,['Ying Yin Wu'],0.504,179667,0.19,0,3GGzjsDMC6nDWdencD233g,0.00369,9,0.0909,-9.691,0,12,1940-02-01,0.0305,67.086,0.643,1940,7
0.967,['The Executor'],0.5329999999999999,185835,0.602,0,416NGM98lMSM3EZwMHcGFL,0.0,2,0.401,-6.254,0,17,1940-01-01,0.155,91.608,0.81,1940,7
0.7979999999999999,['Max Steiner'],0.621,77333,0.28800000000000003,0,4wRbFDzkHL3EqfevPJC4BE,0.753,5,0.494,-14.69,1,13,1940-01-17,0.0399,126.693,0.846,1940,21
0.984,['Wilmoth Houdini'],0.6559999999999999,164280,0.608,0,6GqI1hKw1380bir7XBvTZ5,0.00078,0,0.15,-9.334,1,16,1940-01-01,0.0567,136.934,0.8690000000000001,1940,4
0.5770000000000001,['Wilmoth Houdini'],0.723,176827,0.417,0,6ksv3rnq44sVUe3RKTXHR0,0.0,0,0.414,-10.9,0,17,1940-01-01,0.0854,82.249,0.946,1940,7
0.328,"['Duke Ellington', 'Duke Ellington Orchestra']",0.5820000000000001,323467,0.316,0,2PRjMqXz1ErQxe7qkUr01P,0.696,10,0.536,-15.309,0,10,1940-01-01,0.061,91.232,0.362,1940,29
0.828,['Max Steiner'],0.141,245240,0.299,0,2xkref17humcAPuf0LPuzt,0.879,2,0.339,-12.623,0,12,1940-01-17,0.04,74.916,0.131,1940,18
0.799,['Max Steiner'],0.105,152267,0.362,0,5Ril6ZKeb4MpjypWlOrEl5,0.878,9,0.252,-10.106,0,12,1940-01-17,0.0357,90.481,0.0398,1940,18
0.77,['Max Steiner'],0.28,167893,0.6709999999999999,0,63zTCHDuPIFOkqmf14akdT,0.899,2,0.241,-7.701,0,12,1940-01-17,0.0403,118.649,0.4270000000000001,1940,16
0.847,['Erich Wolfgang Korngold'],0.275,115426,0.324,0,6bP3yPeyiPUK2elQ6iveLH,0.914,5,0.208,-15.921,0,13,1940,0.0413,128.876,0.321,1940,18
0.8140000000000001,['Max Steiner'],0.187,326667,0.259,0,3pcnypwfruBeNcGaqovp6W,0.909,4,0.157,-14.27,1,11,1940-01-17,0.0385,62.95,0.0379,1940,22
0.7879999999999999,['Max Steiner'],0.0818,281707,0.205,0,5See0nHb1Idty1A1q4G7N9,0.897,5,0.232,-15.333,1,12,1940-01-17,0.036000000000000004,83.541,0.0403,1940,22
0.82,['Max Steiner'],0.0648,163667,0.217,0,64YkUL7LAul3OcuFHjQEUv,0.146,5,0.298,-17.455,1,11,1940-01-17,0.0403,48.774,0.14400000000000002,1940,26
0.667,['Max Steiner'],0.156,354933,0.269,0,67J6i4kEVTzpxzuS3AqCMl,0.8690000000000001,6,0.197,-12.474,1,11,1940-01-17,0.0345,83.984,0.0395,1940,22
0.7290000000000001,['Lord Invader'],0.696,177464,0.742,0,00NH6J5nIqNXUvtBw25ZO2,1.02e-06,6,0.07,-8.925,0,13,1940-01-01,0.224,93.595,0.969,1940,7
0.952,['Johnny Hodges & His Orchestra'],0.14800000000000002,187427,0.0516,0,0se8hTKFJIKbvjNL5ggrpG,0.938,0,0.141,-18.07,1,9,1940,0.0368,85.588,0.0469,1940,22
0.7290000000000001,['Max Steiner'],0.17,188000,0.185,0,3318W2zlurE0JC3QrbpdQX,0.847,4,0.282,-14.036,1,10,1940-01-17,0.0361,83.75399999999998,0.0387,1940,22
0.979,['Ying Yin Wu'],0.635,170600,0.39,0,3aZbyIEPgwLN6R8VY7il5p,0.737,0,0.0801,-7.625,1,12,1940-02-01,0.0296,110.758,0.882,1940,21
0.836,['Max Steiner'],0.252,152467,0.363,0,4ROyRobJ9NSsae6qw1h2Zs,0.926,2,0.1,-10.532,0,10,1940-01-17,0.0337,151.695,0.355,1940,16
0.8009999999999999,['Max Steiner'],0.0998,177560,0.307,0,65feQmUuysJ1PV3zXqj4gk,0.773,5,0.1,-11.273,1,10,1940-01-17,0.0355,89.867,0.139,1940,22
0.982,['周璇'],0.391,182840,0.21,0,6DWBTFLypKW3haP3G2u1L7,0.0072099999999999985,6,0.127,-11.345999999999998,1,8,1940-02-01,0.0305,94.709,0.354,1940,26
0.852,['Max Steiner'],0.171,285800,0.241,0,6ywjLokS080IGKdDEWOp8o,0.77,2,0.0886,-15.294,1,10,1940-01-17,0.0379,137.235,0.0655,1940,22
0.39,['Max Steiner'],0.0776,231373,0.191,0,7pOhojX3ZoIH0C29BPTxxf,0.89,6,0.124,-17.012,1,10,1940-01-17,0.0389,82.251,0.0433,1940,22
0.929,['Max Steiner'],0.431,53333,0.324,0,0rl42nzBGQSe8KfLTCAMP9,0.935,2,0.228,-17.134,0,9,1940-01-17,0.048,142.43200000000004,0.287,1940,16
0.779,"['Duke Ellington', 'Duke Ellington Orchestra']",0.618,273400,0.35700000000000004,0,1fcCkvNUvvQYFj9eTrMW5T,0.708,10,0.156,-17.824,0,9,1940-01-01,0.231,158.498,0.623,1940,16
0.963,"['Duke Ellington', 'Duke Ellington Orchestra']",0.494,255560,0.0493,0,4zALmTnpRlypyQnYhQQ44E,0.899,1,0.114,-18.755,1,9,1940-01-01,0.116,82.417,0.531,1940,22
0.969,['Johnny Hodges & His Orchestra'],0.281,176760,0.132,0,66vNamMy9ikLtfuQ0zRpuy,0.898,9,0.112,-15.961,0,8,1940,0.0316,87.084,0.151,1940,18
0.768,['Lord Invader'],0.619,130835,0.35200000000000004,0,6bwMQgaaDbhbcrtiTjgGHV,5.17e-06,7,0.185,-13.646,1,10,1940-01-01,0.071,90.805,0.779,1940,4
0.722,"['Duke Ellington', 'Duke Ellington Orchestra']",0.5870000000000001,142627,0.556,0,6ejDX4lnx4ZzSoLgpkfLOV,0.353,3,0.682,-16.121,0,9,1940-01-01,0.224,98.809,0.5579999999999999,1940,29
0.952,['Lead Belly'],0.69,158851,0.5589999999999999,0,6qTtiKM7qOewrBLw7Zkeb2,3.73e-05,2,0.103,-11.393,1,7,1940,0.473,88.536,0.823,1940,4
0.946,"['Duke Ellington', 'Duke Ellington Orchestra']",0.314,217373,0.168,0,7xIddxJCLML3j25gf7XbIx,0.8009999999999999,5,0.81,-21.64,1,8,1940-01-01,0.0982,78.142,0.4270000000000001,1940,29
0.585,"['Benny Goodman Sextet', 'Benny Goodman', 'Charlie Christian']",0.677,175227,0.552,0,0EjZFp647jDYC8kmX7FkFa,0.00411,5,0.149,-12.205,1,8,1940,0.0285,110.589,0.893,1940,4
0.968,"['Benny Goodman', 'Charlie Christian', 'Benny Goodman Sextet']",0.6990000000000001,194773,0.362,0,11xxZ64fTjZQYd2Mka1fFs,0.181,5,0.119,-8.304,0,9,1940,0.0618,165.805,0.757,1940,7
0.809,"['Duke Ellington', 'Duke Ellington Orchestra']",0.53,253507,0.406,0,14y9e6OBSreGRRY9HAUX8f,0.802,5,0.302,-18.361,1,6,1940-01-01,0.263,111.172,0.631,1940,21
0.928,"['Duke Ellington', 'Duke Ellington Orchestra']",0.664,311560,0.16699999999999998,0,1G7FHZLEu8rFI6jlkChMxR,0.489,2,0.84,-16.343,0,5,1940-01-01,0.0523,84.01799999999999,0.343,1940,29
0.949,['Lead Belly'],0.472,187115,0.456,0,1dtE4TnOtr7jxMB93IPS72,4.69e-05,9,0.0811,-9.211,1,6,1940,0.0555,152.638,0.8190000000000001,1940,0
0.994,['周璇'],0.544,170493,0.115,0,24b156VLFtckJS1Qlcq33b,0.0453,5,0.311,-14.907,1,6,1940-02-01,0.0456,114.34,0.6459999999999999,1940,4
0.906,"['Benny Goodman Sextet', 'Benny Goodman', 'Charlie Christian']",0.777,183107,0.362,0,28RqPaD3vASHLuyiwBZDyb,0.0555,10,0.0918,-11.007,1,7,1940,0.0394,105.953,0.7709999999999999,1940,4
0.898,"['Benny Goodman', 'Charlie Christian', 'Benny Goodman Sextet']",0.78,194373,0.47,0,2PuUDkoNkmNhQQVLQaG95Y,0.7509999999999999,9,0.066,-9.387,0,8,1940,0.0356,104.884,0.8170000000000001,1940,16
0.805,"['Duke Ellington', 'Duke Ellington Orchestra']",0.29100000000000004,258827,0.14800000000000002,0,2kQQkfeCbfPxHTPt0a1bkH,0.73,5,0.565,-25.137,1,8,1940-01-01,0.0613,69.464,0.394,1940,22
0.984,['周璇'],0.379,129840,0.172,0,3CZxJup307JoyT0Y4Advc6,0.00256,4,0.364,-14.0,1,5,1940-02-01,0.036000000000000004,74.729,0.795,1940,4
0.957,"['Duke Ellington', 'Johnny Hodges']",0.416,195200,0.229,0,3EsArIYaGS2QK5ipNjAPwl,0.8859999999999999,10,0.0825,-11.916,1,6,1940,0.032,77.594,0.157,1940,22
0.759,"['Duke Ellington', 'Duke Ellington Orchestra']",0.535,232267,0.29100000000000004,0,3vd07nwjgSeINLrabWOzEJ,0.725,0,0.369,-18.961,1,7,1940-01-01,0.16699999999999998,168.854,0.67,1940,21
0.624,"['Duke Ellington', 'Duke Ellington Orchestra']",0.5479999999999999,167667,0.414,0,3yfvMjjQI6bgPEXH6SWA3r,0.823,10,0.675,-17.113,0,7,1940-01-01,0.129,106.898,0.386,1940,29
0.992,['Blind Willie McTell'],0.532,164773,0.501,0,4t7kyYq7nHIe8uBSEalMBg,0.00013700000000000002,2,0.142,-7.046,1,5,1940,0.0355,95.992,0.7559999999999999,1940,4
0.979,['Arthur Askey'],0.838,158493,0.213,0,50l1qU4KJAKooGb7nlpt8y,0.00047,3,0.108,-15.875,1,5,1940,0.203,100.315,0.7070000000000001,1940,4
0.992,['周璇'],0.55,174000,0.179,0,518hViYwQtWJPJNZSP7bbS,0.108,5,0.0938,-11.845,1,6,1940-02-01,0.034,111.153,0.708,1940,4
0.97,['Billie Holiday'],0.65,173067,0.152,0,5gZTQP0ubr4yYgpAlSwWEm,0.00115,9,0.4320000000000001,-13.191,0,11,1940,0.0406,112.103,0.498,1940,7
0.922,"['Duke Ellington', 'Duke Ellington Orchestra']",0.498,311200,0.209,0,65Bjo6bEk2LhZAeeTguSAo,0.7909999999999999,7,0.264,-18.428,0,7,1940-01-01,0.113,92.337,0.336,1940,18
0.695,"['Benny Goodman', 'Charlie Christian', 'Benny Goodman Sextet']",0.687,182573,0.383,0,6M4zq5MrZroK5QT9ZHoa20,0.000111,2,0.131,-12.929,0,9,1940,0.0588,105.703,0.736,1940,7
0.701,"['Benny Goodman Sextet', 'Benny Goodman', 'Charlie Christian']",0.606,172907,0.438,0,6kicIixVTDPc7btClyhxux,0.364,5,0.103,-10.127,1,8,1940,0.0316,100.05,0.933,1940,4
0.973,"['Billie Holiday', 'Benny Carter & His All Star Orchestra']",0.609,195027,0.105,0,6rOBdIZ7ZPZ7nEQQ3bg0Bf,0.00511,2,0.116,-15.246,0,8,1940,0.0344,108.679,0.616,1940,7
0.993,['Blind Willie McTell'],0.602,158760,0.616,0,6s2HcciG8nwq4MloUfTJvY,0.000108,8,0.0985,-6.341,1,5,1940,0.0821,126.123,0.953,1940,4
0.975,['周璇'],0.633,160333,0.12,0,7GkLVwqKwnXxVEizKBVGCm,2.92e-05,2,0.219,-12.616,1,4,1940-02-01,0.0325,83.84100000000002,0.826,1940,4
0.866,"['Duke Ellington', 'Duke Ellington Orchestra']",0.5720000000000001,218667,0.349,0,7KB6aOtxf3sfjtX0OOnkLH,0.917,6,0.278,-19.764,1,7,1940-01-01,0.107,96.022,0.409,1940,21
0.747,"['Duke Ellington', 'Duke Ellington Orchestra']",0.5920000000000001,193640,0.483,0,7sz44kW5t8aDqbHDqy0B9y,0.92,0,0.306,-16.327,1,7,1940-01-01,0.0836,103.732,0.6,1940,21
0.733,['Lord Invader'],0.716,160354,0.541,0,7yEgI7afrdTMLpFlVVD9l4,0.000121,5,0.104,-10.762,1,8,1940-01-01,0.172,88.87200000000001,0.939,1940,4
0.978,"['Billie Holiday', 'Teddy Wilson']",0.447,191733,0.0433,0,00F6ALNp7ePwXZv9zU06LH,6.15e-06,7,0.0843,-13.787,0,5,1940,0.0369,114.877,0.223,1940,7
0.946,['Lead Belly'],0.5920000000000001,174759,0.388,0,09memHBgCdCxxOSl3MMk2o,0.007559999999999998,8,0.119,-9.999,0,4,1940,0.041,134.664,0.818,1940,7
0.981,"['Billie Holiday', 'Eddie Heywood']",0.498,178067,0.102,0,0G5Kn2LDUKoHUgcbD3tHCP,0.0,7,0.111,-11.698,0,4,1940,0.0367,75.52,0.263,1940,7
